date,geo,hashtags,id,text,type,username
2019-07-06 17:39:14+00:00,,,1147560649829912576,but wait is hiking safe rn or nah lmao this earthquake lowkey blowing my shit,official,eyejaytheDJ
2019-07-06 17:09:41+00:00,,#kawhicamehome #goaztecs #goclips,1147553214092333058,"Those weren’t earthquakes yesterday, just Kawhi stepping back home to Cali as OG San Diego Aztec Clipper who will in LA! #kawhicamehome #goaztecs #goclips OG Go 2 fly high … https://www.instagram.com/p/BzlUpLxh1nHkT7iQHZ4MEFtO1pf7Q01nUzd72U0/?igshid=1wxy1w85enqho …",official,Matteoohkoch
2019-07-06 17:02:32+00:00,,,1147551415511838720,Ironic that the epicenter of the earth quake a located right next to the Kern County water bank capitalism is destroying our planet,official,asssmatsch
2019-07-06 16:52:00+00:00,,,1147548766129364992,Me experiencing my first earthquake and being convinced people died in it. pic.twitter.com/KRhVv9m0vC,official,WilBethmann
2019-07-06 16:48:23+00:00,,,1147547853780185088,i’m just out here dodging earthquakes at this point,official,JakeNotSoLittle
2019-07-06 16:47:58+00:00,,,1147547747811151873,"I didn’t feel the earthquakes, but I tell people I did.",official,JasonTeichman
2019-07-06 16:44:12+00:00,,#comedy #earthquake #earth #california #cali #shake #rattle #roll #prepared #blessed #helicopter #pilot #justlikethemovies #imcool #dontworry #survivor #jokes #crying #better #dontcare #sandiegocomedy #sandiegopic,1147546801810993152,#comedy #earthquake #earth #california #cali #shake #rattle #roll #prepared #blessed #helicopter #pilot #justlikethemovies #imcool #dontworry #survivor #jokes #crying #better #dontcare #sandiegocomedy #sandiegopic.twitter.com/2HTGJUmv0C,official,JasonTeichman
2019-07-06 16:38:50+00:00,,,1147545450725011456,Evangelicals were right all along. Volcanos for Lynchburg gays. Earthquakes for California gays.,official,BrandanJR
2019-07-06 16:33:17+00:00,,,1147544053686263808,"People are thinking that earthquake is funny. Knowing how my family is back at home in Carson while I’m here at San Diego frightens me so much. Idk if it’ll hit San Diego, idk if it already did but a different part of SD but, I’m praying for everyone. Be safe & be careful",official,angelflores__
2019-07-06 16:26:56+00:00,,,1147542456222642177,We’ve been in San Diego for both earthquakes this week and haven’t felt either.,official,ballin_mama
2019-07-06 16:02:35+00:00,,,1147536329032392705,"Bitch it's an earthquake, it's a motherfuckin earthquake! https://twitter.com/Jstlivinbbyy/status/1147349513515880448 …",official,dirtylildeed
2019-07-06 15:43:17+00:00,,,1147531470476439553,I didn’t feel either earthquakes... im pissed,official,Au79Gld
2019-07-06 15:43:09+00:00,,,1147531435630194689,I haven’t felt no damn earthquakes y’all Lyin lol,official,LovelyBlunts
2019-07-06 15:02:19+00:00,,,1147521161065930752,"@bobcesca_go, did Trump ever tweet about the Santa Rosa wildfires?? I'm hoping and praying he signs the FEMA paperwork and says nothing about the earthquake.",official,Nadomom
2019-07-06 14:45:27+00:00,,,1147516917021732865,Why has there been two huge earthquakes since I’ve been here,official,emlonng
2019-07-06 14:35:06+00:00,,,1147514311499120641,I wanna feel an earthquake/:,official,kxco13
2019-07-06 14:33:42+00:00,,,1147513959601172481,@AstridStarBaby to be honest didn't really feel that earthquake. The important thing is my Daughter is safe. I hope you have a great Satuarday my friend and you are safe as well,official,GaldikasMatt
2019-07-06 14:31:59+00:00,,,1147513526996500480,I was surprised by how many people felt the earthquake in Sacramento. My sister lives in San Diego and she did not feel it. I live south of my sister and I felt it. I'll definitely be going over updating as needed our earthquake kit today.,official,Nadomom
2019-07-06 14:29:18+00:00,,,1147512854792196096,"This Californian is okay with him not tweeting about us and the earthquakes. As long as he provides the federal funds to help victims, I far prefer that he keep his opinions to himself when it comes to my state and our citizens. His comments would just insult and anger us.",official,Nadomom
2019-07-06 14:05:28+00:00,,#OANN,1147506855385559042,"Good Saturday morning! Tune In to #OANN as we cover new details behind the cancellation of Vice President Mike Pence’s trip to New Hampshire, strong earthquakes in southern California, the latest on the 2020 census, & more stories across the nation & around the world! pic.twitter.com/iLubQ6pOsn",official,RachelAcenas
2019-07-06 14:02:40+00:00,,#California #californiaearthquake #earthquake,1147506148745940993,Maybe all this shaking will shed some of these people who have been moving to #California. #californiaearthquake #earthquake,official,Daat_Duude
2019-07-06 13:51:11+00:00,,#earthquake #Ridgecrest #RidgecrestEarthquakepic,1147503262330830849,@USGS the earthquake page right now : #earthquake #Ridgecrest #RidgecrestEarthquakepic.twitter.com/3XT6mcw5Tk,official,Goli8821
2019-07-06 13:30:57+00:00,,,1147498168419930114,Someone at our house during dinner asked if there was an earthquake. We didn’t feel it till she mentioned it.,official,dalehuntington
2019-07-06 13:13:53+00:00,,,1147493875365240839,California earthquake: Fires break out after a second and stronger temblor - CNN https://www.cnn.com/2019/07/05/us/california-earthquake/index.html …,official,GSmithnavs01
2019-07-06 12:05:17+00:00,,#earthquake,1147476609475084289,Did anyone feel that #earthquake a few minutes ago?,official,Jbgarcia50
2019-07-06 12:02:03+00:00,,,1147475796409241601,"""Governor of California declares State of Emergency for San Bernardino following powerful earthquake"" https://twitter.com/i/events/1147353512637947904 …",official,friarphilSD
2019-07-06 10:52:37+00:00,,,1147458322737565696,These earthquakes need to stop,official,EverythingIsco
2019-07-06 10:43:07+00:00,,#allyall,1147455932189704193,Yoooooooooo how many of my lakers friends mad about K CHOOSING to go to the clippers? #allyall But I still love you guys cuz the earthquakes gonna get us all,official,djFaliFal
2019-07-06 09:32:00+00:00,,,1147438034352103424,I didn't feel the earthquake...,official,dinh_kristine
2019-07-06 09:17:14+00:00,,#EarthquakeLA,1147434319540940800,I survived several major earthquakes because we were taught to cover our heads and get under something sturdy. I’m shocked at how many people ran outside to film their swimming pools sloshing around so they could post it on social media. #EarthquakeLA,official,4MrsGonzo
2019-07-06 08:48:07+00:00,,#earthquake,1147426991462727680,The only way I could wake up from nap... the Earth literally shaking me out of bed. Only took a few hours to figure out that’s why I woke up.. ... #earthquake. pic.twitter.com/kYvaMUvcWp,official,hoover_jamie
2019-07-06 08:11:17+00:00,,,1147417723493732352,Experienced my first earthquake today and I think I’d rather have them ‘nados,official,eledyvalero
2019-07-06 07:54:22+00:00,,,1147413465985716224,California and these earthquakes I frfr thought I was tripping,official,ShuniaNia
2019-07-06 07:45:38+00:00,,,1147411265351897094,"all I know is these earthquakes better stop Bc idk wtf I’m grabbing when I got to dip... LIKE BITCH I WANT MY MAKEUP , SHOES & CLOTHES.. my puppy coming no matter what",official,Sassysella
2019-07-06 07:43:09+00:00,,,1147410641197490176,Omg we literally have been her gushing fandom since prior to the 1994 earthquakes when she was just a young'un!,official,JennyStiven
2019-07-06 07:34:56+00:00,,,1147408574089289728,"Last earthquake I felt in SoCal, always look at chandelier TO ᗰᗩKE ᔕᑌᖇE Yᗩ ᑎOT ᑕᖇᗩᘔY. https://twitter.com/lilblubirdy/status/956482875813126144 …",official,lilblubirdy
2019-07-06 07:31:50+00:00,,#AnnabelleComesHome #earthquake,1147407794124910592,Seeing #AnnabelleComesHome during an #earthquake made for a uniquely terrifying experience. Great movie!,official,Ms_Holliday93
2019-07-06 07:21:02+00:00,,,1147405077398745089,Why have I never felt an earthquake in California and I’ve lived here my entire life,official,maxdaveyyy
2019-07-06 07:20:37+00:00,,,1147404971542896640,"jajaj i be laughin at all these funny tweets abt the earthquakes pero like,, IM FUCKING TERRIFIED",official,ballenasesina69
2019-07-06 07:17:16+00:00,,,1147404126097031168,tonight a table watched me successfully balance a pizza in each hand during an earthquake and still had the audacity to complain that i added gratuity,official,ughsierraa
2019-07-06 07:13:42+00:00,,,1147403231418408961,Trying not to read tweets from Californians freaking out about the earthquake and the others to come so I can live in blissful ignorance but it's very difficult pic.twitter.com/i0pwXRmp18,official,Serdihdevine_
2019-07-06 07:10:22+00:00,,,1147402391735566336,That was only bc of the earthquake yesterday,official,Pelon29_
2019-07-06 07:02:35+00:00,,,1147400434849468418,Earthquake??????,official,DaddyOB96
2019-07-06 07:00:47+00:00,,,1147399979532574720,I was talking about the earthquake but BITCH he fell on the girl that was above me,official,Caaathyb_
2019-07-06 06:57:00+00:00,,#kensingtonsandiego #sandiego #northpark #california #southerncalifornia #socal #palmtrees #californiapalms #navy,1147399026158927872,"Weeeeee • • • If you live in California, stay safe with these earthquakes! • • • • • • • • • #kensingtonsandiego #sandiego #northpark #california #southerncalifornia #socal #palmtrees #californiapalms #navy… https://www.instagram.com/p/BzkOhLpFVVq/?igshid=xtivprz41mh9 …",official,kimmiecab
2019-07-06 06:53:00+00:00,,,1147398021564358657,The news here in California is very strong after the two earthquakes. The ‘San Andrés’ Fault is already an important issue. In God we trust.,official,montoyajorgejr
2019-07-06 06:49:32+00:00,,,1147397147832328192,lol i was watching far from home and i guess when the movie glitched the earthquake was happening,official,tzarinav
2019-07-06 06:45:33+00:00,,,1147396146060414980,No me fucking you would be an earthquake 10.0 on the Richter scale,official,mark_miville
2019-07-06 06:35:41+00:00,,,1147393664680779777,I haven’t felt any earthquakes and I feel left out!!!!,official,aalexboyd
2019-07-06 06:35:25+00:00,,,1147393598071066624,Don’t let these earthquakes distract you from the fact that @itsSHANGELA was robbed,official,CaptainSteveXXX
2019-07-06 06:27:35+00:00,,#Northridge #earthquake #quake #RanchoBernardo #SanDiego,1147391624239960064,Whoa - just realized the crazy 1994 #Northridge #earthquake that struck while I was @UCLA was a 6.7 & that was massive shaking for what felt like eternity. Tonight's #quake was a 7.1 which is massive. I didn't feel anything here in #RanchoBernardo #SanDiego & hope everyone is OK.pic.twitter.com/25X08JgeDi,official,GabrielaDow
2019-07-06 06:23:12+00:00,,#earthquake,1147390520534032384,Guess I'm still exhausted after the @SDFair I took a nap and never felt the #earthquake,official,NellyFeriaSD
2019-07-06 06:22:54+00:00,,#earthquake,1147390445028163584,Guess I'm still exhausted after the @SDFair I took a nap and never felt the #earthquake,official,BorderNewsJunki
2019-07-06 06:22:39+00:00,,,1147390384542085122,Earthquakes and NBA shakeups. What a night. Heading to Target to grab emergency prepared kits before there is a frenzy tomorrow. Yikes.,official,Ateeya
